Potential applied (V)	WE(1).Current (A)	V vs. RHE	j
		V	mA/cm\+(2)
-1.4813232421875	-0.00673828125	-0.4053799609375	-59.4204695767196
-1.4837646484375	-0.0069061279296875	-0.406579301757812	-60.9005990272266
-1.4862060546875	-0.007061767578125	-0.407868974609375	-62.273082699515
-1.4886474609375	-0.007220458984375	-0.409136064453125	-63.672477816358
-1.4910888671875	-0.00738525390625	-0.41035798828125	-65.1256958223104
-1.4935302734375	-0.007550048828125	-0.411579912109375	-66.5789138282628
-1.4959716796875	-0.0077239990234375	-0.412734086914062	-68.1128661678792
-1.4984130859375	-0.0078887939453125	-0.413956010742187	-69.5660841738316
-1.5008544921875	-0.0080596923828125	-0.415132768554687	-71.0731250688933
-1.5032958984375	-0.0082305908203125	-0.416309526367188	-72.580165963955
-1.5057373046875	-0.008428955078125	-0.417283037109375	-74.3294098600088
-1.5081787109375	-0.0086029052734375	-0.418437211914063	-75.8633621996252
-1.5106201171875	-0.0087799072265625	-0.419568803710937	-77.4242259837963
-1.5130615234375	-0.0089599609375	-0.4206778125	-79.0120012125221
-1.5155029296875	-0.009112548828125	-0.421990068359375	-80.3575734402557
-1.5179443359375	-0.0092987060546875	-0.423053911132813	-81.9991715580908
-1.5203857421875	-0.0094635009765625	-0.424275834960938	-83.4523895640432
-1.5228271484375	-0.00965576171875	-0.42529451171875	-85.1478105709877
-1.5252685546875	-0.0098297119140625	-0.426448686523437	-86.6817629106041
-1.5277099609375	-0.01002197265625	-0.42746736328125	-88.3771839175485
-1.5301513671875	-0.0101898193359375	-0.428666704101562	-89.8573133680556
-1.5325927734375	-0.010400390625	-0.4295498828125	-91.7142030423281
-1.5350341796875	-0.010577392578125	-0.430681474609375	-93.2750668264991
-1.5374755859375	-0.0107818603515625	-0.431609819335938	-95.0781336116623
-1.5399169921875	-0.0109405517578125	-0.432876909179687	-96.4775287285053
-1.5423583984375	-0.0111572265625	-0.433714921875	-98.3882412918872
-1.5447998046875	-0.0113189697265625	-0.434959428710937	-99.8145478532849
-1.5472412109375	-0.0115203857421875	-0.435910356445313	-101.590703193893
-1.5496826171875	-0.0116790771484375	-0.437177446289062	-102.990098310736
-1.5521240234375	-0.0122161865234375	-0.435644243164062	-107.726512552359
-1.5545654296875	-0.0124267578125	-0.436527421875	-109.583402226631
-1.5570068359375	-0.0126190185546875	-0.437546098632812	-111.278823233576
-1.5594482421875	-0.012823486328125	-0.438474443359375	-113.081890018739
-1.5618896484375	-0.013018798828125	-0.439470537109375	-114.804222470238
-1.5643310546875	-0.0132476806640625	-0.440218217773438	-116.822580811839
-1.5667724609375	-0.013458251953125	-0.441101396484375	-118.679470486111
-1.5692138671875	-0.013653564453125	-0.442097490234375	-120.40180293761
-1.5716552734375	-0.0138580322265625	-0.443025834960938	-122.204869722773
-1.5740966796875	-0.0140625	-0.4439541796875	-124.007936507937
-1.5765380859375	-0.0142608642578125	-0.444927690429687	-125.75718040399
-1.5789794921875	-0.0144683837890625	-0.445833452148438	-127.587158633708
-1.5814208984375	-0.0146636962890625	-0.446829545898438	-129.309491085207
-1.5838623046875	-0.0148681640625	-0.447757890625	-131.11255787037
