Potential applied (V)	WE(1).Current (A)	V vs. RHE	j
		V	mA/cm\+(2)
-1.1663818359375	-4.54986572265625E-5	-0.139984710296631	-0.40122272686563
-1.1688232421875	-4.64263916015625E-5	-0.142419650238037	-0.409403806010251
-1.1712646484375	-4.757080078125E-5	-0.144853079956055	-0.419495597718254
-1.1737060546875	-4.8736572265625E-5	-0.147286360778809	-0.429775769538139
-1.1761474609375	-5.00244140625E-5	-0.149718790771485	-0.441132399140212
-1.1785888671875	-5.11749267578125E-5	-0.152152177947998	-0.451278013737324
-1.1810302734375	-5.26092529296875E-5	-0.15458358694458	-0.46392639267802
-1.1834716796875	-5.41168212890625E-5	-0.157014485443115	-0.477220646288029
-1.1859130859375	-5.5560302734375E-5	-0.159445830627442	-0.48994975956239
-1.1883544921875	-5.72296142578125E-5	-0.161875601776123	-0.504670319733796
-1.1907958984375	-5.8782958984375E-5	-0.164306181213379	-0.518368245012125
-1.1932373046875	-6.06964111328125E-5	-0.166734250701905	-0.535241720747906
-1.1956787109375	-6.2835693359375E-5	-0.169160746154785	-0.554106643380732
-1.1981201171875	-6.48193359375E-5	-0.171588326416016	-0.57159908234127
-1.2005615234375	-6.695556640625E-5	-0.174014843139649	-0.590437093529541
-1.2030029296875	-6.9244384765625E-5	-0.176440296325684	-0.610620676945547
-1.2054443359375	-7.16552734375E-5	-0.178864898681641	-0.631880718143739
-1.2078857421875	-7.4249267578125E-5	-0.18128822479248	-0.654755446015212
-1.2103271484375	-7.6873779296875E-5	-0.183711338195801	-0.677899288332231
-1.2127685546875	-7.9742431640625E-5	-0.186132749938965	-0.703196046213624
-1.2152099609375	-8.270263671875E-5	-0.18855352355957	-0.729300147431658
-1.2176513671875	-8.6029052734375E-5	-0.190971744689941	-0.758633621996252
-1.2200927734375	-8.929443359375E-5	-0.193390391235352	-0.787428867669753
-1.2225341796875	-9.2987060546875E-5	-0.195806059875488	-0.819991715580908
-1.2249755859375	-9.6893310546875E-5	-0.198220239562988	-0.854438364610891
-1.2274169921875	-1.00738525390625E-4	-0.200634844665527	-0.88834678474978
-1.2298583984375	-1.0516357421875E-4	-0.203045408325195	-0.927368379354056
-1.2322998046875	-1.0980224609375E-4	-0.205454483032227	-0.968273775077161
-1.2347412109375	-1.14471435546875E-4	-0.207863345031738	-1.00944828524581
-1.2371826171875	-1.197509765625E-4	-0.210267952880859	-1.0560050843254
-1.2396240234375	-1.251220703125E-4	-0.212671922607422	-1.10336922674162
-1.2420654296875	-1.309814453125E-4	-0.215072489013672	-1.1550392002866
-1.2445068359375	-1.37115478515625E-4	-0.217471141052246	-1.20913120384149
-1.2469482421875	-1.43585205078125E-4	-0.219867453308105	-1.2661834662974
-1.2493896484375	-1.505126953125E-4	-0.222260574951172	-1.32727244543651
-1.2518310546875	-1.58050537109375E-4	-0.224649442443848	-1.39374371348655
-1.2542724609375	-1.6571044921875E-4	-0.227037459106445	-1.46129143931878
-1.2567138671875	-1.74163818359375E-4	-0.229419945373535	-1.53583614073523
-1.2591552734375	-1.82952880859375E-4	-0.23180009185791	-1.61334110105269
-1.2615966796875	-1.92169189453125E-4	-0.234177260437012	-1.6946136636078
-1.2640380859375	-2.02301025390625E-4	-0.236548047790527	-1.78395965952932
-1.2664794921875	-2.12738037109375E-4	-0.238916708068848	-1.87599679990631
-1.2689208984375	-2.23876953125E-4	-0.241280476074219	-1.97422357253086
-1.2713623046875	-2.359619140625E-4	-0.243637650146484	-2.08079289296737
-1.2738037109375	-2.48291015625E-4	-0.245993122558594	-2.18951512896825
-1.2762451171875	-2.6153564453125E-4	-0.248342213745117	-2.30631079833554
-1.2786865234375	-2.760009765625E-4	-0.250682796630859	-2.43387104552469
-1.2811279296875	-2.90802001953125E-4	-0.253021039733887	-2.56439155161486
-1.2835693359375	-3.0682373046875E-4	-0.255350774536133	-2.7056766355269
-1.2860107421875	-3.23638916015625E-4	-0.257674978942871	-2.85395869502315
-1.2884521484375	-3.4130859375E-4	-0.259993227539063	-3.00977595899471
-1.2908935546875	-3.60626220703125E-4	-0.262299989929199	-3.18012540302579
-1.2933349609375	-3.8018798828125E-4	-0.26460505065918	-3.35262776262125
-1.2957763671875	-4.01397705078125E-4	-0.266898625183105	-3.53966230227624
-1.2982177734375	-4.23736572265625E-4	-0.269184329528809	-3.73665407641645
-1.3006591796875	-4.47357177734375E-4	-0.271461100158691	-3.94494865726962
