Potential (V),Current (A)
0.449066162109375,5.6903076171875e-06
0.451507568359375,5.76263427734375e-06
0.453948974609375,5.833740234375e-06
0.456390380859375,5.91552734375e-06
0.458831787109375,5.9930419921875e-06
0.461273193359375,6.06964111328125e-06
0.463714599609375,6.1492919921875e-06
0.466156005859375,6.2347412109375e-06
0.468597412109375,6.3201904296875e-06
0.471038818359375,6.4056396484375e-06
0.473480224609375,6.4910888671875e-06
0.475921630859375,6.585693359375e-06
0.478363037109375,6.67724609375e-06
0.480804443359375,6.7718505859375e-06
0.483245849609375,6.8634033203125e-06
0.485687255859375,6.9610595703125e-06
0.488128662109375,7.061767578125e-06
0.490570068359375,7.159423828125e-06
0.493011474609375,7.2601318359375e-06
0.495452880859375,7.3760986328125e-06
0.497894287109375,7.489013671875e-06
0.500335693359375,7.6019287109375e-06
0.502777099609375,7.7178955078125e-06
0.505218505859375,7.84912109375e-06
0.507659912109375,7.977294921875e-06
0.510101318359375,8.111572265625e-06
0.512542724609375,8.2611083984375e-06
0.514984130859375,8.4136962890625e-06
0.517425537109375,8.5662841796875e-06
0.519866943359375,8.734130859375e-06
0.522308349609375,8.9111328125e-06
0.524749755859375,9.09423828125e-06
0.527191162109375,9.28955078125e-06
0.529632568359375,9.490966796875e-06
0.532073974609375,9.716796875e-06
0.534515380859375,9.9639892578125e-06
0.536956787109375,1.02294921875e-05
0.539398193359375,1.0498046875e-05
0.541839599609375,1.08001708984375e-05
0.544281005859375,1.112060546875e-05
0.546722412109375,1.1474609375e-05
0.549163818359375,1.18499755859375e-05
0.551605224609375,1.22650146484375e-05
0.554046630859375,1.27044677734375e-05
0.556488037109375,1.31866455078125e-05
0.558929443359375,1.36993408203125e-05
0.561370849609375,1.4263916015625e-05
0.563812255859375,1.48681640625e-05
0.566253662109375,1.55303955078125e-05
0.568695068359375,1.62384033203125e-05
0.571136474609375,1.70196533203125e-05
0.573577880859375,1.78924560546875e-05
0.576019287109375,1.88201904296875e-05
0.578460693359375,1.98028564453125e-05
0.580902099609375,2.08953857421875e-05
